FIPS,County,Basin,Hubbert Stage,Cumulative Production,Magnitude,Year,Value
48289,Leon,Eagle Ford,Decline,36278539,Small,2007,766453
48289,Leon,Eagle Ford,Decline,36278539,Small,2008,627646
48289,Leon,Eagle Ford,Decline,36278539,Small,2009,551242
48289,Leon,Eagle Ford,Decline,36278539,Small,2010,847188
48289,Leon,Eagle Ford,Decline,36278539,Small,2011,1822138
48289,Leon,Eagle Ford,Decline,36278539,Small,2012,1822138
48289,Leon,Eagle Ford,Decline,36278539,Small,2013,2716139
48289,Leon,Eagle Ford,Decline,36278539,Small,2014,2681520
48289,Leon,Eagle Ford,Decline,36278539,Small,2015,1766682
48289,Leon,Eagle Ford,Decline,36278539,Small,2016,1207994
48289,Leon,Eagle Ford,Decline,36278539,Small,2017,919379
48289,Leon,Eagle Ford,Decline,36278539,Small,2018,754536
48289,Leon,Eagle Ford,Decline,36278539,Small,2019,609161
48291,Liberty,None,ERROR,39460783,Small,1993,2272672
48291,Liberty,None,ERROR,39460783,Small,1994,1908909
48291,Liberty,None,ERROR,39460783,Small,1995,1839744
48291,Liberty,None,ERROR,39460783,Small,1996,1732825
48291,Liberty,None,ERROR,39460783,Small,1997,1781952
48291,Liberty,None,ERROR,39460783,Small,1998,1739753
48291,Liberty,None,ERROR,39460783,Small,1999,1596472
48291,Liberty,None,ERROR,39460783,Small,2000,1593897
48291,Liberty,None,ERROR,39460783,Small,2001,1484013
48291,Liberty,None,ERROR,39460783,Small,2002,1388908
48291,Liberty,None,ERROR,39460783,Small,2003,1520559
48291,Liberty,None,ERROR,39460783,Small,2004,1470089
48291,Liberty,None,ERROR,39460783,Small,2005,1435277
48291,Liberty,None,ERROR,39460783,Small,2006,2043683
48291,Liberty,None,ERROR,39460783,Small,2007,2092813
48291,Liberty,None,ERROR,39460783,Small,2008,1647765
48291,Liberty,None,ERROR,39460783,Small,2009,1452658
48291,Liberty,None,ERROR,39460783,Small,2010,1289681
48291,Liberty,None,ERROR,39460783,Small,2011,1220844
48291,Liberty,None,ERROR,39460783,Small,2012,1220844
48291,Liberty,None,ERROR,39460783,Small,2013,1258959
48291,Liberty,None,ERROR,39460783,Small,2014,1187989
48291,Liberty,None,ERROR,39460783,Small,2015,899442
48291,Liberty,None,ERROR,39460783,Small,2016,846378
48291,Liberty,None,ERROR,39460783,Small,2017,925236
48291,Liberty,None,ERROR,39460783,Small,2018,825648
48291,Liberty,None,ERROR,39460783,Small,2019,783773
48293,Limestone,None,Decline,2736920,Small,1993,163481
48293,Limestone,None,Decline,2736920,Small,1994,151273
48293,Limestone,None,Decline,2736920,Small,1995,148933
48293,Limestone,None,Decline,2736920,Small,1996,142929
48293,Limestone,None,Decline,2736920,Small,1997,135830
48293,Limestone,None,Decline,2736920,Small,1998,124432
48293,Limestone,None,Decline,2736920,Small,1999,108607
48293,Limestone,None,Decline,2736920,Small,2000,115706
48293,Limestone,None,Decline,2736920,Small,2001,114196
48293,Limestone,None,Decline,2736920,Small,2002,105863
48293,Limestone,None,Decline,2736920,Small,2003,103834
48293,Limestone,None,Decline,2736920,Small,2004,100925
48293,Limestone,None,Decline,2736920,Small,2005,91436
48293,Limestone,None,Decline,2736920,Small,2006,90399
48293,Limestone,None,Decline,2736920,Small,2007,88502
48293,Limestone,None,Decline,2736920,Small,2008,89999
48293,Limestone,None,Decline,2736920,Small,2009,86894
48293,Limestone,None,Decline,2736920,Small,2010,82313
48293,Limestone,None,Decline,2736920,Small,2011,84918
48293,Limestone,None,Decline,2736920,Small,2012,84918
48293,Limestone,None,Decline,2736920,Small,2013,82423
48293,Limestone,None,Decline,2736920,Small,2014,79008
48293,Limestone,None,Decline,2736920,Small,2015,83041
48293,Limestone,None,Decline,2736920,Small,2016,77292
48293,Limestone,None,Decline,2736920,Small,2017,70739
48293,Limestone,None,Decline,2736920,Small,2018,65647
48293,Limestone,None,Decline,2736920,Small,2019,63382
48295,Lipscomb,Anadarko,Decline,32827610,Small,1993,922061
48295,Lipscomb,Anadarko,Decline,32827610,Small,1994,859738
48295,Lipscomb,Anadarko,Decline,32827610,Small,1995,781302
48295,Lipscomb,Anadarko,Decline,32827610,Small,1996,705744
48295,Lipscomb,Anadarko,Decline,32827610,Small,1997,635819
48295,Lipscomb,Anadarko,Decline,32827610,Small,1998,536988
48295,Lipscomb,Anadarko,Decline,32827610,Small,1999,437408
48295,Lipscomb,Anadarko,Decline,32827610,Small,2000,407219
48295,Lipscomb,Anadarko,Decline,32827610,Small,2001,374880
48295,Lipscomb,Anadarko,Decline,32827610,Small,2002,355164
48295,Lipscomb,Anadarko,Decline,32827610,Small,2003,325478
48295,Lipscomb,Anadarko,Decline,32827610,Small,2004,316041
48295,Lipscomb,Anadarko,Decline,32827610,Small,2005,413300
48295,Lipscomb,Anadarko,Decline,32827610,Small,2006,883939
48295,Lipscomb,Anadarko,Decline,32827610,Small,2007,1170097
48295,Lipscomb,Anadarko,Decline,32827610,Small,2008,1524944
48295,Lipscomb,Anadarko,Decline,32827610,Small,2009,1584440
48295,Lipscomb,Anadarko,Decline,32827610,Small,2010,2113844
48295,Lipscomb,Anadarko,Decline,32827610,Small,2011,3145820
48295,Lipscomb,Anadarko,Decline,32827610,Small,2012,3145820
48295,Lipscomb,Anadarko,Decline,32827610,Small,2013,2541134
48295,Lipscomb,Anadarko,Decline,32827610,Small,2014,2543365
48295,Lipscomb,Anadarko,Decline,32827610,Small,2015,2199142
48295,Lipscomb,Anadarko,Decline,32827610,Small,2016,1421177
48295,Lipscomb,Anadarko,Decline,32827610,Small,2017,1310807
48295,Lipscomb,Anadarko,Decline,32827610,Small,2018,1157859
48295,Lipscomb,Anadarko,Decline,32827610,Small,2019,1014080
48297,Live Oak,Eagle Ford,Peak,96172418,Large,1993,618344
48297,Live Oak,Eagle Ford,Peak,96172418,Large,1994,503991
48297,Live Oak,Eagle Ford,Peak,96172418,Large,1995,426969
48297,Live Oak,Eagle Ford,Peak,96172418,Large,1996,436211
48297,Live Oak,Eagle Ford,Peak,96172418,Large,1997,493043
48297,Live Oak,Eagle Ford,Peak,96172418,Large,1998,504961
48297,Live Oak,Eagle Ford,Peak,96172418,Large,1999,448216
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2000,420707
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2001,403342
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2002,390012
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2003,425653
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2004,397232
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2005,441122
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2006,492302
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2007,522363
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2008,481500
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2009,418649
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2010,3874944
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2011,6357192
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2012,6357192
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2013,8876470
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2014,13041482
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2015,11862618
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2016,9596442
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2017,7806869
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2018,8198774
48297,Live Oak,Eagle Ford,Peak,96172418,Large,2019,12375818
48299,Llano,None,None,0,Small,1993,0
48299,Llano,None,None,0,Small,1994,0
48299,Llano,None,None,0,Small,1995,0
48299,Llano,None,None,0,Small,1996,0
48299,Llano,None,None,0,Small,1997,0
48299,Llano,None,None,0,Small,1998,0
48299,Llano,None,None,0,Small,1999,0
48299,Llano,None,None,0,Small,2000,0
48299,Llano,None,None,0,Small,2001,0
48299,Llano,None,None,0,Small,2002,0
48299,Llano,None,None,0,Small,2003,0
48299,Llano,None,None,0,Small,2004,0
48299,Llano,None,None,0,Small,2005,0
48299,Llano,None,None,0,Small,2006,0
48299,Llano,None,None,0,Small,2007,0
48299,Llano,None,None,0,Small,2008,0
48299,Llano,None,None,0,Small,2009,0
48299,Llano,None,None,0,Small,2010,0
48299,Llano,None,None,0,Small,2011,0
48299,Llano,None,None,0,Small,2012,0
48299,Llano,None,None,0,Small,2013,0
48299,Llano,None,None,0,Small,2014,0
48299,Llano,None,None,0,Small,2015,0
48299,Llano,None,None,0,Small,2016,0
48299,Llano,None,None,0,Small,2017,0
48299,Llano,None,None,0,Small,2018,0
48299,Llano,None,None,0,Small,2019,0
48301,Loving,Permian,Growth,304699809,Large,1993,1665249
48301,Loving,Permian,Growth,304699809,Large,1994,1492638
48301,Loving,Permian,Growth,304699809,Large,1995,1416234
48301,Loving,Permian,Growth,304699809,Large,1996,1420965
48301,Loving,Permian,Growth,304699809,Large,1997,1583799
48301,Loving,Permian,Growth,304699809,Large,1998,1524900
48301,Loving,Permian,Growth,304699809,Large,1999,1443620
48301,Loving,Permian,Growth,304699809,Large,2000,1369011
48301,Loving,Permian,Growth,304699809,Large,2001,1305728
48301,Loving,Permian,Growth,304699809,Large,2002,1189301
48301,Loving,Permian,Growth,304699809,Large,2003,1076369
48301,Loving,Permian,Growth,304699809,Large,2004,1020815
48301,Loving,Permian,Growth,304699809,Large,2005,997809
48301,Loving,Permian,Growth,304699809,Large,2006,1074491
48301,Loving,Permian,Growth,304699809,Large,2007,1201522
48301,Loving,Permian,Growth,304699809,Large,2008,1403057
48301,Loving,Permian,Growth,304699809,Large,2009,1374021
48301,Loving,Permian,Growth,304699809,Large,2010,2549541
48301,Loving,Permian,Growth,304699809,Large,2011,4561773
48301,Loving,Permian,Growth,304699809,Large,2012,4561773
48301,Loving,Permian,Growth,304699809,Large,2013,5952348
48301,Loving,Permian,Growth,304699809,Large,2014,10430583
48301,Loving,Permian,Growth,304699809,Large,2015,17402754
48301,Loving,Permian,Growth,304699809,Large,2016,30009953
48301,Loving,Permian,Growth,304699809,Large,2017,44521452
48301,Loving,Permian,Growth,304699809,Large,2018,74646333
48301,Loving,Permian,Growth,304699809,Large,2019,87503770
48303,Lubbock,Permian,Decline,41517202,Small,1993,2237690
48303,Lubbock,Permian,Decline,41517202,Small,1994,2063711
48303,Lubbock,Permian,Decline,41517202,Small,1995,1989374
48303,Lubbock,Permian,Decline,41517202,Small,1996,1868344
48303,Lubbock,Permian,Decline,41517202,Small,1997,1824171
48303,Lubbock,Permian,Decline,41517202,Small,1998,1710758
48303,Lubbock,Permian,Decline,41517202,Small,1999,1689020
48303,Lubbock,Permian,Decline,41517202,Small,2000,1598882
48303,Lubbock,Permian,Decline,41517202,Small,2001,1583524
48303,Lubbock,Permian,Decline,41517202,Small,2002,1585036
48303,Lubbock,Permian,Decline,41517202,Small,2003,1611498
48303,Lubbock,Permian,Decline,41517202,Small,2004,1608702
48303,Lubbock,Permian,Decline,41517202,Small,2005,1580653
48303,Lubbock,Permian,Decline,41517202,Small,2006,1919233
48303,Lubbock,Permian,Decline,41517202,Small,2007,1458502
48303,Lubbock,Permian,Decline,41517202,Small,2008,1414422
48303,Lubbock,Permian,Decline,41517202,Small,2009,1449474
48303,Lubbock,Permian,Decline,41517202,Small,2010,1478917
48303,Lubbock,Permian,Decline,41517202,Small,2011,1433530
48303,Lubbock,Permian,Decline,41517202,Small,2012,1433530
48303,Lubbock,Permian,Decline,41517202,Small,2013,1379997
48303,Lubbock,Permian,Decline,41517202,Small,2014,1302534
48303,Lubbock,Permian,Decline,41517202,Small,2015,1204768
48303,Lubbock,Permian,Decline,41517202,Small,2016,1120037
48303,Lubbock,Permian,Decline,41517202,Small,2017,1037092
48303,Lubbock,Permian,Decline,41517202,Small,2018,988757
48303,Lubbock,Permian,Decline,41517202,Small,2019,945046
48305,Lynn,Permian,Scatter,8701140,Small,1993,367648
48305,Lynn,Permian,Scatter,8701140,Small,1994,291492
48305,Lynn,Permian,Scatter,8701140,Small,1995,267902
48305,Lynn,Permian,Scatter,8701140,Small,1996,267588
48305,Lynn,Permian,Scatter,8701140,Small,1997,237308
48305,Lynn,Permian,Scatter,8701140,Small,1998,239381
48305,Lynn,Permian,Scatter,8701140,Small,1999,228278
48305,Lynn,Permian,Scatter,8701140,Small,2000,270212
48305,Lynn,Permian,Scatter,8701140,Small,2001,261034
48305,Lynn,Permian,Scatter,8701140,Small,2002,217554
48305,Lynn,Permian,Scatter,8701140,Small,2003,178716
48305,Lynn,Permian,Scatter,8701140,Small,2004,152567
48305,Lynn,Permian,Scatter,8701140,Small,2005,190448
48305,Lynn,Permian,Scatter,8701140,Small,2006,192428
48305,Lynn,Permian,Scatter,8701140,Small,2007,263430
48305,Lynn,Permian,Scatter,8701140,Small,2008,268476
48305,Lynn,Permian,Scatter,8701140,Small,2009,266713
48305,Lynn,Permian,Scatter,8701140,Small,2010,366277
48305,Lynn,Permian,Scatter,8701140,Small,2011,604625
48305,Lynn,Permian,Scatter,8701140,Small,2012,604625
48305,Lynn,Permian,Scatter,8701140,Small,2013,710625
48305,Lynn,Permian,Scatter,8701140,Small,2014,514727
48305,Lynn,Permian,Scatter,8701140,Small,2015,394163
48305,Lynn,Permian,Scatter,8701140,Small,2016,390519
48305,Lynn,Permian,Scatter,8701140,Small,2017,359690
48305,Lynn,Permian,Scatter,8701140,Small,2018,319669
48305,Lynn,Permian,Scatter,8701140,Small,2019,275045
48313,Madison,Eagle Ford,Peak,3002067,Small,1993,561965
48313,Madison,Eagle Ford,Peak,3002067,Small,1994,136894
48313,Madison,Eagle Ford,Peak,3002067,Small,1995,381116
48313,Madison,Eagle Ford,Peak,3002067,Small,1996,176743
48313,Madison,Eagle Ford,Peak,3002067,Small,1997,126728
48313,Madison,Eagle Ford,Peak,3002067,Small,1998,91312
48313,Madison,Eagle Ford,Peak,3002067,Small,1999,78856
48313,Madison,Eagle Ford,Peak,3002067,Small,2000,75348
48313,Madison,Eagle Ford,Peak,3002067,Small,2001,117497
48313,Madison,Eagle Ford,Peak,3002067,Small,2002,138446
48313,Madison,Eagle Ford,Peak,3002067,Small,2003,145727
48313,Madison,Eagle Ford,Peak,3002067,Small,2004,125209
48313,Madison,Eagle Ford,Peak,3002067,Small,2005,91626
48313,Madison,Eagle Ford,Peak,3002067,Small,2006,75194
48313,Madison,Eagle Ford,Peak,3002067,Small,2007,67747
48313,Madison,Eagle Ford,Peak,3002067,Small,2008,61602
48313,Madison,Eagle Ford,Peak,3002067,Small,2009,67259
48313,Madison,Eagle Ford,Peak,3002067,Small,2010,53449
48313,Madison,Eagle Ford,Peak,3002067,Small,2011,48838
48313,Madison,Eagle Ford,Peak,3002067,Small,2012,48838
48313,Madison,Eagle Ford,Peak,3002067,Small,2013,47440
48313,Madison,Eagle Ford,Peak,3002067,Small,2014,52832
48313,Madison,Eagle Ford,Peak,3002067,Small,2015,54034
48313,Madison,Eagle Ford,Peak,3002067,Small,2016,48861
48313,Madison,Eagle Ford,Peak,3002067,Small,2017,43594
48313,Madison,Eagle Ford,Peak,3002067,Small,2018,41567
48313,Madison,Eagle Ford,Peak,3002067,Small,2019,43345
48315,Marion,Haynesville,Growth,310831,Small,1993,274225
48315,Marion,Haynesville,Growth,310831,Small,1994,3250
48315,Marion,Haynesville,Growth,310831,Small,1995,3054
48315,Marion,Haynesville,Growth,310831,Small,1996,2204
48315,Marion,Haynesville,Growth,310831,Small,1997,1501
48315,Marion,Haynesville,Growth,310831,Small,1998,1437
48315,Marion,Haynesville,Growth,310831,Small,1999,2015
48315,Marion,Haynesville,Growth,310831,Small,2000,1518
48315,Marion,Haynesville,Growth,310831,Small,2001,1089
48315,Marion,Haynesville,Growth,310831,Small,2002,1562
48315,Marion,Haynesville,Growth,310831,Small,2003,1699
48315,Marion,Haynesville,Growth,310831,Small,2004,1891
48315,Marion,Haynesville,Growth,310831,Small,2005,1858
48315,Marion,Haynesville,Growth,310831,Small,2006,1379
48315,Marion,Haynesville,Growth,310831,Small,2007,1230
48315,Marion,Haynesville,Growth,310831,Small,2008,1444
48315,Marion,Haynesville,Growth,310831,Small,2009,1297
48315,Marion,Haynesville,Growth,310831,Small,2010,1357
48315,Marion,Haynesville,Growth,310831,Small,2011,1370
48315,Marion,Haynesville,Growth,310831,Small,2012,1370
48315,Marion,Haynesville,Growth,310831,Small,2013,821
48315,Marion,Haynesville,Growth,310831,Small,2014,414
48315,Marion,Haynesville,Growth,310831,Small,2015,390
48315,Marion,Haynesville,Growth,310831,Small,2016,423
48315,Marion,Haynesville,Growth,310831,Small,2017,702
48315,Marion,Haynesville,Growth,310831,Small,2018,587
48315,Marion,Haynesville,Growth,310831,Small,2019,744
48317,Martin,Permian,Growth,297401854,Large,1993,6796597
48317,Martin,Permian,Growth,297401854,Large,1994,1656178
48317,Martin,Permian,Growth,297401854,Large,1995,1549802
48317,Martin,Permian,Growth,297401854,Large,1996,1397768
48317,Martin,Permian,Growth,297401854,Large,1997,1332716
48317,Martin,Permian,Growth,297401854,Large,1998,1220984
48317,Martin,Permian,Growth,297401854,Large,1999,1088832
48317,Martin,Permian,Growth,297401854,Large,2000,1171109
48317,Martin,Permian,Growth,297401854,Large,2001,1153205
48317,Martin,Permian,Growth,297401854,Large,2002,975410
48317,Martin,Permian,Growth,297401854,Large,2003,910415
48317,Martin,Permian,Growth,297401854,Large,2004,978729
48317,Martin,Permian,Growth,297401854,Large,2005,1071348
48317,Martin,Permian,Growth,297401854,Large,2006,1149272
48317,Martin,Permian,Growth,297401854,Large,2007,1216306
48317,Martin,Permian,Growth,297401854,Large,2008,1398111
48317,Martin,Permian,Growth,297401854,Large,2009,1356786
48317,Martin,Permian,Growth,297401854,Large,2010,3807525
48317,Martin,Permian,Growth,297401854,Large,2011,13221027
48317,Martin,Permian,Growth,297401854,Large,2012,13221027
48317,Martin,Permian,Growth,297401854,Large,2013,28014812
48317,Martin,Permian,Growth,297401854,Large,2014,42797998
48317,Martin,Permian,Growth,297401854,Large,2015,42116042
48317,Martin,Permian,Growth,297401854,Large,2016,36378235
48317,Martin,Permian,Growth,297401854,Large,2017,29836386
48317,Martin,Permian,Growth,297401854,Large,2018,31370975
48317,Martin,Permian,Growth,297401854,Large,2019,30214259
48319,Mason,None,None,45889573,Small,1993,0
48319,Mason,None,None,45889573,Small,1994,497485
48319,Mason,None,None,45889573,Small,1995,453240
48319,Mason,None,None,45889573,Small,1996,587934
48319,Mason,None,None,45889573,Small,1997,1102691
48319,Mason,None,None,45889573,Small,1998,810325
48319,Mason,None,None,45889573,Small,1999,540631
48319,Mason,None,None,45889573,Small,2000,463762
48319,Mason,None,None,45889573,Small,2001,424297
48319,Mason,None,None,45889573,Small,2002,372474
48319,Mason,None,None,45889573,Small,2003,348463
48319,Mason,None,None,45889573,Small,2004,397892
48319,Mason,None,None,45889573,Small,2005,499923
48319,Mason,None,None,45889573,Small,2006,529976
48319,Mason,None,None,45889573,Small,2007,526659
48319,Mason,None,None,45889573,Small,2008,471167
48319,Mason,None,None,45889573,Small,2009,602569
48319,Mason,None,None,45889573,Small,2010,1760099
48319,Mason,None,None,45889573,Small,2011,3074624
48319,Mason,None,None,45889573,Small,2012,3074624
48319,Mason,None,None,45889573,Small,2013,4405384
48319,Mason,None,None,45889573,Small,2014,6724216
48319,Mason,None,None,45889573,Small,2015,6367597
48319,Mason,None,None,45889573,Small,2016,3933077
48319,Mason,None,None,45889573,Small,2017,2702793
48319,Mason,None,None,45889573,Small,2018,2407643
48319,Mason,None,None,45889573,Small,2019,2810028
48321,Matagorda,None,Decline,6185200,Small,1993,872007
48321,Matagorda,None,Decline,6185200,Small,1994,284396
48321,Matagorda,None,Decline,6185200,Small,1995,246738
48321,Matagorda,None,Decline,6185200,Small,1996,209781
48321,Matagorda,None,Decline,6185200,Small,1997,190415
48321,Matagorda,None,Decline,6185200,Small,1998,194666
48321,Matagorda,None,Decline,6185200,Small,1999,172342
48321,Matagorda,None,Decline,6185200,Small,2000,149657
48321,Matagorda,None,Decline,6185200,Small,2001,130040
48321,Matagorda,None,Decline,6185200,Small,2002,119857
48321,Matagorda,None,Decline,6185200,Small,2003,120854
48321,Matagorda,None,Decline,6185200,Small,2004,128657
48321,Matagorda,None,Decline,6185200,Small,2005,123976
48321,Matagorda,None,Decline,6185200,Small,2006,129340
48321,Matagorda,None,Decline,6185200,Small,2007,125611
48321,Matagorda,None,Decline,6185200,Small,2008,142154
48321,Matagorda,None,Decline,6185200,Small,2009,108303
48321,Matagorda,None,Decline,6185200,Small,2010,109487
48321,Matagorda,None,Decline,6185200,Small,2011,112709
48321,Matagorda,None,Decline,6185200,Small,2012,112709
48321,Matagorda,None,Decline,6185200,Small,2013,115553
48321,Matagorda,None,Decline,6185200,Small,2014,156996
48321,Matagorda,None,Decline,6185200,Small,2015,181106
48321,Matagorda,None,Decline,6185200,Small,2016,397433
48321,Matagorda,None,Decline,6185200,Small,2017,540982
48321,Matagorda,None,Decline,6185200,Small,2018,569338
48321,Matagorda,None,Decline,6185200,Small,2019,440093
48323,Maverick,Eagle Ford,ERROR,590692336,Large,1993,1077741
